,batch_name,S_id,A_C_ratio_0,A_C_ratio_1,A_C_ratio_2,A_C_ratio_3,A_C_ratio_4,A_C_ratio_5,A_C_ratio_6,A_C_ratio_7,A_C_ratio_8,A_C_ratio_9,area_0,area_1,area_2,area_3,area_4,area_5,area_6,area_7,area_8,area_9,cell_brightness_0,cell_brightness_1,cell_brightness_2,cell_brightness_3,cell_brightness_4,cell_brightness_5,cell_brightness_6,cell_brightness_7,cell_brightness_8,cell_brightness_9,circumference_0,circumference_1,circumference_2,circumference_3,circumference_4,circumference_5,circumference_6,circumference_7,circumference_8,circumference_9,fractal_dimension_0,fractal_dimension_1,fractal_dimension_2,fractal_dimension_3,fractal_dimension_4,fractal_dimension_5,fractal_dimension_6,fractal_dimension_7,fractal_dimension_8,fractal_dimension_9,local_entropy_0,local_entropy_1,local_entropy_2,local_entropy_3,local_entropy_4,local_entropy_5,local_entropy_6,local_entropy_7,local_entropy_8,local_entropy_9,optical_flow_0,optical_flow_1,optical_flow_2,optical_flow_3,optical_flow_4,optical_flow_5,optical_flow_6,optical_flow_7,optical_flow_8
0,CD01-2,1,0.007852965409778392,0.00848946986158992,0.009102656153679077,0.009629888733620766,0.00976719663425083,0.0096801068385676,0.009483652806440831,0.009005220425749322,0.008563151534011366,0.008209695230556202,0.5082520449118528,0.5035029382377347,0.5030660553099968,0.5017330945485953,0.4994332672864909,0.4924891615438026,0.4842594286101373,0.47357122897932225,0.4636147098172704,0.4548805229555115,0.5653192122092079,0.5560167375872297,0.5521947805982611,0.548884625564343,0.5438072823839251,0.538917788203506,0.5345320938188237,0.5303077452710826,0.5276182129816964,0.5243493258174207,64.72103446157871,59.309114284721424,55.26585282546012,52.101650229550195,51.133737344359176,50.87641797315927,51.06254293506528,52.58852161188675,54.14066398053012,55.407723451470154,2.5125321632117936,2.5293162746573796,2.536688703880364,2.548105267101769,2.5533442443588457,2.554736209917313,2.555003848261451,2.5565098962821886,2.555922294509224,2.5575233829887614,4.3063167972831415,4.471517005282231,4.5385075258047,4.583582541147723,4.635210982325536,4.688017052838283,4.735264899046423,4.779432049432266,4.815338299912731,4.851544821860765,6.345962,6.275434,6.247441,6.352211,6.4243617,6.4248543,6.3909426,6.2807927,6.2890744
1,CD01-2,2,0.0082993239708685,0.008227724928825269,0.008452268588576244,0.008999285143964258,0.008995474848311341,0.008907764854873207,0.008571488714212212,0.008318664132450701,0.007942819171452111,0.0076917392046590306,0.5187017138308863,0.5086799099053328,0.501593083710139,0.499480643194635,0.49456379447577437,0.4873256532710122,0.47914672560077226,0.47129743941472335,0.46415747938153057,0.4563926569459263,0.5597220102905236,0.552820340695172,0.5516099812765186,0.5493681695829052,0.5458633215784795,0.5418745463313843,0.538292029109521,0.5348685756598576,0.5318971758378412,0.5289543472193989,62.499272910852,61.82509919883292,59.344195993496065,55.50225770206118,54.979175954076,54.70796111152496,55.90005908848818,56.65542350438397,58.43737209198897,59.33543049268762,2.5076869179194596,2.5202832650959857,2.526227292677601,2.5352263400381645,2.5388957601824234,2.5400630053765996,2.5429851440312654,2.5466702002533426,2.5492286600550575,2.5520165261228325,4.242150737542076,4.399852176183522,4.436954674857794,4.48912450044681,4.5439677767830675,4.6045770552104806,4.6577514756867515,4.708154411141555,4.748321736068759,4.789402077910434,6.56649,6.470178,6.2474146,6.1456532,6.159474,6.256679,6.161673,6.1352043,6.1372323
2,CD01-2,3,0.007627375970452205,0.007405307996196302,0.007797556609424083,0.008280650899223117,0.008484113061443322,0.008682486178038594,0.008514481520645555,0.008323506899508644,0.008006944183096562,0.007694193252315046,0.5116671747193009,0.49631784619553254,0.4911689867736964,0.4899886534911683,0.4858901082152111,0.4799023692187844,0.4726562261850328,0.4656369709901946,0.45766664126403495,0.4506455232095378,0.561645964880894,0.5575182159360954,0.5580895885372655,0.5570379287117811,0.5545836548975323,0.5519013003441287,0.5493727051278094,0.5464734266247758,0.5441336500864613,0.5418855269233048,67.08298852730681,67.02190461901971,62.9901149008745,59.17272198217396,57.27058381899394,55.27245991276615,55.512038523890844,55.94240223645183,57.15871508511496,58.56956128232763,2.475954194088184,2.4891163497972526,2.496820151844682,2.505297928134794,2.5092593080281853,2.511987596703921,2.51801991271043,2.5232494033924717,2.5272187216475284,2.530456716839628,4.189527411950526,4.34193090502066,4.383328876338793,4.434447345865911,4.499444097786678,4.561212742841491,4.615631341660283,4.669192920684576,4.7154842193821525,4.755613987979916,6.3977623,6.548799,6.1676183,6.173261,6.3064976,6.2742453,6.1247334,6.123844,6.1457324
3,CD01-2,4,0.008954146994005657,0.008668094341714571,0.009250273056425276,0.009654363971719796,0.009764987243197337,0.009450611665050897,0.009106603074576829,0.008644838330203826,0.008199260934157689,0.007818528155708267,0.4928125370455046,0.47257409100916187,0.46081119070602383,0.45658465850395435,0.450215964707277,0.4417042625616014,0.43279403546207385,0.42589929550034716,0.4186855408220292,0.4132404867144236,0.5652979090749146,0.5633101366032044,0.5636458419174809,0.562357660870999,0.5603139148656787,0.5579562729948723,0.5556606935263694,0.5530184989898635,0.551132750912571,0.5488822879036226,55.0373516735226,54.51879875544658,49.815955474518944,47.29308526604264,46.10512574104125,46.73816660936968,47.5252991612556,49.26631120588063,51.063814676004185,52.85399994533739,2.4421941037983315,2.450900347124859,2.4593496096023295,2.4687132388578124,2.471327199491854,2.4750246509741194,2.48103464104357,2.485660047904853,2.489993871431874,2.494364606412485,4.179655799076858,4.332051628607935,4.388598579940032,4.455236021152193,4.521180268742329,4.593566187853196,4.665055949453506,4.718658305307965,4.768877354088321,4.809477661703763,6.1221333,6.3684936,6.027298,5.957743,6.0412807,6.071104,5.9831324,5.958241,5.938471
4,CD01-2,5,0.00898606009596598,0.008528384511498809,0.00879052810395188,0.008964581718565099,0.009530202433278396,0.008994183184474449,0.008584191828080394,0.008164262351911035,0.007806749790079354,0.0074917529416191056,0.5104908635201274,0.4901542786499348,0.4825583837152196,0.4778583464580264,0.47676781147860253,0.4634877389964267,0.4534728361191553,0.4440522278108012,0.43449804399735814,0.42581263018848753,0.5575958714736169,0.5519285784819112,0.5496523918757774,0.5464577229640646,0.5433041427846004,0.5384761848930861,0.5341767810285236,0.5302356621978668,0.5265649479246285,0.5230096338918047,56.80919758697105,57.47328558990985,54.89526658794026,53.305147017446565,50.02703928027624,51.531943422776685,52.82650308859201,54.38975484501187,55.65671446899818,56.83751633385572,2.5098159600752568,2.515515667837944,2.523855243118625,2.5300099507337808,2.5332259537347435,2.534855979793039,2.539545867979922,2.5434771305899284,2.547249061467992,2.549902727427944,4.184562653429729,4.306660426809568,4.3618992214256975,4.415148826023947,4.472402187615123,4.531890160237549,4.603481850466782,4.6605988290419855,4.717242016802777,4.764989811819978,6.5348773,6.411147,6.19731,6.035304,6.0656104,6.170277,6.205188,6.1047573,6.1259537
5,CD01-2,6,0.008350752647091482,0.008081612813806894,0.008377515095554388,0.008545114969088045,0.008485485420041064,0.008285143083187263,0.008035084163706801,0.007759917027197655,0.007439078426220728,0.007223025681173243,0.4945749292960084,0.47619057901065215,0.4682123744686616,0.46461163609883316,0.4579083896425003,0.44916044302189706,0.4408740622195126,0.4321888600992396,0.42442018493115885,0.4169073989398635,0.5592505086764431,0.553570907026872,0.5526735794107506,0.5498988344028716,0.5466515065929662,0.5421270569102427,0.5383388884723451,0.534657111989007,0.5316238043657879,0.5289488085185742,59.225192051193844,58.922716292113435,55.889171088109784,54.37160737796575,53.96372357920855,54.212756317191655,54.8686302765652,55.6950362464528,57.05279076440344,57.71921869619393,2.4951632232966237,2.502034462450169,2.5099354806943293,2.5153614205226775,2.515843115086535,2.5190880503728215,2.523213911907403,2.5269975602739407,2.5305530377962575,2.533070909065346,4.199226221928928,4.3393424907156435,4.391495116395533,4.438353623790863,4.49416322227901,4.562841176769025,4.6230102964404995,4.675859207285528,4.724117085200524,4.769244727355347,6.340913,6.5005364,6.151982,6.1013265,6.1421676,6.216519,6.1314,6.1366253,6.184738
6,CD01-2,7,0.009962049608354584,0.009362545039651386,0.009696267849697609,0.009951473419255228,0.009903999335803765,0.009659503176595153,0.009212436003836186,0.0087452162479359,0.008346008481064728,0.00796192015101649,0.53224893732324,0.5127023319615912,0.5049561381225761,0.5017372859828279,0.4964867313587021,0.4887998950024556,0.48010029805754545,0.4708141966841098,0.4630635997222646,0.45456802824772646,0.5609090043468777,0.5533072610320023,0.5523474535801588,0.5492198515476698,0.5456676456160103,0.5413089137260222,0.5371139596034558,0.5328664137204028,0.529312534906499,0.5257824547477931,53.42765377085395,54.76100032525789,52.077370999845456,50.418391814423195,50.129923733320744,50.60300577226489,52.11436995140319,53.83677010791292,55.483240973556974,57.092764009909374,2.529128962348869,2.539181425108153,2.545669923764854,2.5531613751670506,2.5553549308044463,2.5581482042603207,2.5607251369453263,2.5640949804231914,2.56820670142601,2.5700100920851394,4.278494121668372,4.4198846878234805,4.467368704455396,4.519282789468911,4.571428168118761,4.6291256681614765,4.679083690441273,4.72727454976856,4.775695227541458,4.816681474614049,6.64722,6.737197,6.4070945,6.3052163,6.2807255,6.24922,6.1875024,6.15156,6.2007413
7,CD01-2,8,0.010564066799050658,0.010100273470841114,0.010356506356186606,0.01061170056701209,0.010374250753231637,0.009962758677258595,0.009407441614182659,0.008928292197511024,0.008425074093987335,0.008125390687484121,0.5380340056563193,0.5214369845382648,0.5123187098850107,0.5082620366136599,0.5017027384036986,0.4924348845873766,0.48306220257752036,0.47394422428830296,0.4648924198546969,0.4576301884875273,0.552581780371052,0.546202419471863,0.5455349016372916,0.5425870434454886,0.5395811302465829,0.5359048548723344,0.5326723639406576,0.5290859108673721,0.5261639331965073,0.5227427838546981,50.93057587487707,51.62602636885251,49.46829483467365,47.896379416665916,48.36038286884626,49.427563242240204,51.34894505741665,53.083413244520194,55.179623902236486,56.32100733229162,2.4962929203993847,2.50857814108263,2.514701552419683,2.5231049901103044,2.524726871987758,2.527943184157627,2.530388583512956,2.5344526388423483,2.537673138838653,2.541840697493584,4.235429071549338,4.380818971033973,4.421075475245091,4.473465339695107,4.520985114643341,4.576072280871752,4.63094708851265,4.681400490100694,4.729880646705883,4.777734839730714,6.3663316,6.578546,6.256579,6.1784306,6.1997766,6.1932616,6.033122,6.076006,6.0023174
8,CD01-2,9,0.010390128507260444,0.009595063878221063,0.00994240866003192,0.009957217052052677,0.00963995311600273,0.009363868835952287,0.008843952103960828,0.008312865984479964,0.007951873191101678,0.007624310988711582,0.5380450558011143,0.5188833849853511,0.5089627682094532,0.5030879862487087,0.4956271909769852,0.4864178055513218,0.47738949855205,0.46770491456248203,0.4598877203678301,0.45132915036664467,0.5584411679468203,0.5502149556123259,0.5474876130684236,0.5434776130428932,0.5389760031013129,0.5341230459854218,0.5289321186417981,0.5241981384311326,0.5203336332211106,0.515982850243116,51.78425420100797,54.078158475121356,51.19109318604685,50.524959295227696,51.413859073051206,51.94624295502042,53.9792044258412,56.26277573049804,57.833885087912954,59.196057326999714,2.522935598302264,2.5311829858784844,2.53849649008902,2.544788888810885,2.5464136723163726,2.5481925079489587,2.552242384100051,2.5547319779007145,2.558252520998754,2.5606487794428228,4.303518517817643,4.425103322526365,4.471271861117504,4.516202950392448,4.568898460821771,4.627673896439328,4.6806207620627145,4.7259480125663975,4.769078486070828,4.809317336031976,6.565529,6.5303116,6.35235,6.2836833,6.2850738,6.300814,6.2099833,6.0623403,6.163536
9,CD01-2,10,0.008203689420114051,0.00830029981901543,0.00851971305532337,0.00862904010123202,0.008750763952010446,0.008402285408347341,0.00805393863885847,0.007709390860915016,0.00739890258847813,0.0070806861301137055,0.5166452014428695,0.501596089688225,0.4938394807702078,0.4898900912801233,0.4850014394824637,0.47724703212586156,0.4687814357567444,0.46134578909041646,0.4538786854984843,0.445093354671544,0.5566158026201832,0.5504571836919618,0.5493344507776836,0.546082859274951,0.542474855987994,0.5379041412441341,0.5336704947403985,0.5290881968757618,0.5259061593032707,0.5223274933653717,62.97717709499622,60.431080879645094,57.96433255010181,56.77225804179294,55.42389694685308,56.79966924852795,58.20524053845877,59.842054633569326,61.34405475283356,62.86020118567188,2.515226720205098,2.525931100506366,2.531839397618024,2.5399084732534263,2.5421184191708748,2.544332699545967,2.548355164623248,2.5520968523942646,2.5543305330989123,2.556655469361261,4.212280720895741,4.366172878662207,4.411615260319885,4.4730860046331165,4.539253670142608,4.604051472602578,4.658823689322697,4.7049777898108,4.749319774860269,4.790003793347256,6.5778956,6.4980273,6.286495,6.194496,6.291329,6.261042,6.0210176,6.1388183,6.226123
