,batch_name,S_id,A_C_ratio_0,A_C_ratio_1,A_C_ratio_2,A_C_ratio_3,A_C_ratio_4,A_C_ratio_5,A_C_ratio_6,A_C_ratio_7,A_C_ratio_8,A_C_ratio_9,area_0,area_1,area_2,area_3,area_4,area_5,area_6,area_7,area_8,area_9,cell_brightness_0,cell_brightness_1,cell_brightness_2,cell_brightness_3,cell_brightness_4,cell_brightness_5,cell_brightness_6,cell_brightness_7,cell_brightness_8,cell_brightness_9,circumference_0,circumference_1,circumference_2,circumference_3,circumference_4,circumference_5,circumference_6,circumference_7,circumference_8,circumference_9,fractal_dimension_0,fractal_dimension_1,fractal_dimension_2,fractal_dimension_3,fractal_dimension_4,fractal_dimension_5,fractal_dimension_6,fractal_dimension_7,fractal_dimension_8,fractal_dimension_9,local_entropy_0,local_entropy_1,local_entropy_2,local_entropy_3,local_entropy_4,local_entropy_5,local_entropy_6,local_entropy_7,local_entropy_8,local_entropy_9,optical_flow_0,optical_flow_1,optical_flow_2,optical_flow_3,optical_flow_4,optical_flow_5,optical_flow_6,optical_flow_7,optical_flow_8
0,CD01-1,1,0.013773386558116238,0.01278501599767907,0.011704623286112336,0.010659540970785093,0.010386571436374168,0.010048908492930725,0.009655473450736175,0.009154493996609933,0.008855797972064667,0.00855356876624071,0.2733844349607953,0.26819057054310824,0.25084489153076256,0.24213648834019205,0.24341030330742264,0.24565898660434554,0.2441374113024776,0.24046317465156056,0.23649282799031313,0.23393389388473979,0.5232817839198791,0.5318849518087,0.5084044719862406,0.4833975784290567,0.4750110358733874,0.4723040191876799,0.4650989200409886,0.455386677715136,0.4464188672891579,0.43910277862575914,19.848744809946407,20.97694446309604,21.431265697238867,22.715470488252954,23.435096441448472,24.446335318623255,25.284872103694045,26.267227302853463,26.7048580756158,27.349273768398497,2.5426888746513803,2.4737828918550244,2.504396000158254,2.5331465345499544,2.544888773123773,2.5432642407007,2.544216222005797,2.5461255883596143,2.547607904834392,2.5449799992185267,5.439238821019616,5.163205360750597,5.508737697550178,5.710171159719077,5.754570396804309,5.727477952914385,5.742363527471435,5.776531215871471,5.814921391832275,5.8219646336756465,7.1446757,8.065704,10.810333,6.807697,6.6607466,6.671766,6.709608,6.903319,6.875117
1,CD01-1,2,0.008661022010487851,0.007435319280720277,0.006911830248256235,0.006263003851343168,0.005993448266362243,0.006040526707867584,0.005803759313494075,0.005646698082130291,0.005550832319041123,0.005376451967973951,0.1930395518975766,0.19064480346830598,0.1765443953326898,0.16757688529865028,0.17133435790614573,0.18020495690020152,0.1844907619096005,0.18485651746854306,0.18164156039899068,0.18102681671154464,0.5401867321111631,0.544850593806713,0.5291294346889903,0.5075248437370031,0.4991098806920217,0.5002158965292054,0.49822586015614706,0.49214281331597753,0.48425511951944905,0.47655242857570185,22.28831097113252,25.640432679555055,25.542351156154286,26.756631366706188,28.5869419892629,29.832656259178624,31.78814832666283,32.73709958985509,32.72330165260123,33.67031227840808,2.4468903293512865,2.3876084330332215,2.4087407108526104,2.433708246806409,2.447293904515262,2.452862314632861,2.4547452607506974,2.457151674323698,2.458566207038433,2.4611537614058108,5.206088471899867,4.985439617921967,5.261470718468647,5.4952678187095465,5.5206530901660935,5.483335999344066,5.4584578637509065,5.471565345746774,5.507233051403303,5.523034496364749,8.054804,8.649089,10.079249,7.899352,7.0649633,6.7310925,6.4400773,6.8415504,6.6515174
2,CD01-1,3,0.008756206474883477,0.007693085413064205,0.007477779841233775,0.007010971801427876,0.006687396629885273,0.006691367602134544,0.006544311598300922,0.006427639658989098,0.006429104005298391,0.006154714038355589,0.18187958305813814,0.18024433097935613,0.17038544259851987,0.16710854544530812,0.16822367863977375,0.17249610492980405,0.17637474809056886,0.17706574201087233,0.17429740554454776,0.17344688309708886,0.5232416391441055,0.5277124446145545,0.5095835511448795,0.49088554473726426,0.4811582530578432,0.48017593580949547,0.47584781826567274,0.4685955053013802,0.45995287499198945,0.4529841766429967,20.771504598463515,23.429394228909732,22.78556553095947,23.835289911061157,25.155331431666518,25.778901292880377,26.950848143655087,27.547552663946348,27.110683759495064,28.181144081785845,2.4557372589272193,2.3950166523571546,2.4212165731816375,2.447914990249114,2.461826099089873,2.464521889552712,2.4660619732690447,2.469940524774849,2.473901594609883,2.4766530652816,5.279860732431558,5.000692446599021,5.270741663959214,5.4681607168435535,5.52942007728478,5.505934364293902,5.489185072547878,5.509606668068156,5.577917064385457,5.590398098520315,7.085369,8.63259,9.305329,7.2929993,6.756149,6.828045,6.9225802,6.5145516,6.8196483
3,CD01-1,4,0.04814121576481624,0.0430263992385155,0.043405666165501997,0.040745915553593345,0.038283694462055984,0.03552328361330121,0.03292018190610827,0.031257413092517825,0.02983142578672967,0.028244567860652964,0.5792181916713238,0.5775196870395773,0.5676555911192399,0.5648295483412081,0.5644841572253552,0.5589520144286948,0.5530048773052888,0.5462207234669512,0.5394174753171095,0.5353380243526563,0.5342514974810987,0.5324776367290165,0.5176318587138619,0.5065599147274563,0.5010152728754702,0.49537078212762603,0.4889203010590474,0.47886550335443584,0.46850321348122753,0.46108364538558183,12.03164860856386,13.422449874043956,13.077914504406383,13.862237249235067,14.7447670648618,15.734807077896448,16.798354240037778,17.474917769113194,18.08218886933209,18.953663125376643,2.600565786448433,2.5539545824761203,2.587893517406593,2.6135647922468075,2.6222044035574776,2.6225518004292967,2.625980786058092,2.636423689476075,2.6480803985021404,2.652748146538223,5.040526313958055,4.830176923918359,5.127809686106272,5.329606311480397,5.392205472407479,5.410808511063889,5.466242405553178,5.582413756118538,5.692630495800175,5.740197979766432,6.706968,6.771107,6.299732,6.0476065,6.3108563,6.081445,6.17008,6.1269,6.155708
4,CD01-1,5,0.031468153491522065,0.0322418147493662,0.03245858456661038,0.0308310082514985,0.029541161828363326,0.02739686102140184,0.025417063116413324,0.02385869702353205,0.022810918148952652,0.021545921276670384,0.5268609121238294,0.5235537858388796,0.5119053667293265,0.5106714762316042,0.5136094176023303,0.5087384629714305,0.4997690477400125,0.48917712408338837,0.47955718979152906,0.4737387169977476,0.5386571421939269,0.5356816116790065,0.523194621505868,0.5129898797352189,0.5069915777500104,0.5013353054554466,0.4947381341029801,0.4831376911760667,0.47093295578085675,0.4617317786228275,16.7426700859894,16.238347311054238,15.771031718244277,16.563567174511192,17.386229444408613,18.569224502544834,19.662737801413478,20.50309468287009,21.02314280644366,21.98739663597978,2.554183753336176,2.5237158685406262,2.5553297379177007,2.579679892538543,2.5923844489762957,2.594109930909297,2.599444253085256,2.612644772714698,2.626317574017589,2.632167008630791,4.780450954105775,4.701292268378543,4.985149513111228,5.175543702877075,5.255200630172393,5.288643104750115,5.365204123989727,5.503719725720425,5.6356722440232465,5.697048556092523,7.3528934,7.1970744,6.475456,6.073953,6.494544,6.7378125,6.4860597,6.2400274,6.1567445
5,CD01-1,6,0.0375139033443469,0.032616840589150736,0.034088069879648776,0.032537095887647687,0.030769884002734265,0.027819833288668744,0.025689467245886746,0.023676754972937027,0.02209724034860272,0.020507783017493376,0.5516568866534572,0.5409484495927112,0.5292710291452861,0.526333722840353,0.5256939575606699,0.5190694169249268,0.5088727582177514,0.4975286626361158,0.4870988501075378,0.47896429236735594,0.5343067103360108,0.5295760051644081,0.5167431707215734,0.5062685332863344,0.5007727679985892,0.49572868947543325,0.48921308157391896,0.4800709153030961,0.4701807225548176,0.46257152627314263,14.705398198361259,16.584943232443106,15.526576629710295,16.176419821173074,17.08469091121552,18.658250448119983,19.808614688155092,21.013380558476037,22.04342453732412,23.355244784811397,2.5466382711659366,2.5036603924448553,2.5374825518866646,2.566316374139021,2.57836741086456,2.5838438514158466,2.587422929308651,2.596874531173741,2.60709181123046,2.611867439608704,4.76086684214946,4.6167127727355455,4.922761199947271,5.149335288830136,5.230111362130456,5.285252697028322,5.360197833857843,5.480397160095051,5.601310091238738,5.661093096766614,7.399716,6.91096,6.263178,6.2277694,6.351299,6.5844617,6.4682255,6.380601,6.5257306
6,CD01-1,7,0.03791144744810552,0.03246465742573189,0.034088403272203124,0.03273056681729325,0.030311126079768352,0.02774965509251061,0.026073562665496455,0.02480835877997664,0.023127944117318642,0.022002058273278648,0.5201684617859743,0.5084610238954089,0.49770601534318953,0.49731604260868095,0.49696087147961865,0.49132559399820486,0.4817198005046656,0.47248717167098514,0.46485186031939574,0.45616128130874356,0.5369454221750458,0.5319226329875691,0.5168987800703706,0.5049457350413995,0.49764904055252396,0.4912145766566697,0.4827891282366027,0.4719649134669419,0.4609859888922674,0.4519231015787305,13.720617301621065,15.66198642504068,14.600449641741843,15.194238626687124,16.395328572478313,17.70564687597899,18.4754115379151,19.045482849608725,20.09914318200492,20.732663991838816,2.553669830729614,2.5232537105590302,2.5533405405660927,2.583575082255126,2.5951113790973457,2.5963125651414036,2.5998213942988038,2.6084066115387006,2.6153539976519022,2.617531073425595,4.830329249657372,4.744394617811703,5.0420279548434745,5.271519117080333,5.3513344626210255,5.383075012240754,5.457002722754115,5.576520767433423,5.674491373766411,5.720153674471955,7.8350534,6.979512,6.4619594,6.2456994,6.685682,6.754971,6.5217104,6.3705816,6.681018
7,CD01-1,8,0.032211879280315305,0.029513999884188874,0.030010430736458142,0.028454401993016343,0.027128433774645407,0.025019421429757657,0.02347608320140792,0.022250080881567384,0.020579466709658947,0.019896482156907466,0.5008486172500805,0.48863875764195835,0.4775679943775509,0.4759376534742333,0.4762197496994022,0.4713178461955325,0.46143723856458196,0.4518588799132924,0.4429011922301817,0.43615217869904654,0.5317761812130969,0.5276753821024986,0.5130674958724102,0.502152520327737,0.4953738622150922,0.48968977960270066,0.4827102275513663,0.47215285274361773,0.46112756005344063,0.4526942594925045,15.548568678392796,16.556168583023204,15.913400196464954,16.72632774328008,17.55426626009215,18.838079350426362,19.655631418826648,20.308190442922186,21.521509691128514,21.9210700293382,2.540919449891577,2.5128223447604126,2.5442821796454997,2.5698113665455034,2.5809030785928955,2.5830875369030926,2.5863292707604018,2.5927062864788497,2.5998431156333046,2.602820222207172,4.830430264387388,4.773236464826077,5.071025435428728,5.2745017193103205,5.34600605619297,5.380025006157629,5.444741438640359,5.552253764965655,5.651979098176003,5.700330827120702,8.090166,6.819985,6.292133,6.2735324,6.475825,6.807688,6.273872,6.365867,6.3886995
8,CD01-1,9,0.03702735090568071,0.03468708331299639,0.03610082085220875,0.034392617969336146,0.03206402728719337,0.029661557902043965,0.027795067645114743,0.02653697004265801,0.024540191520694515,0.023528644196908723,0.5317381327372183,0.5177878964927433,0.5076308658910397,0.5063532405290522,0.5051823908956968,0.5000357753729953,0.4915948618943589,0.48250779014039186,0.47594226828566105,0.4699156209249945,0.5426127767490957,0.5337421916350842,0.5163521436320229,0.5039658338477869,0.4974923319489534,0.49100558744035655,0.48344263835776347,0.4724504905763504,0.46181611679927376,0.45344420161807925,14.360685269969972,14.92739795446396,14.061477105166196,14.722730353952926,15.755425429589463,16.85804154401944,17.68640638587406,18.18247484037415,19.394399097672217,19.972065410667977,2.564397467209389,2.544456536002155,2.574993275275396,2.602523310537279,2.6121933625436995,2.613513655987581,2.618118156983422,2.628369141254355,2.633504281974036,2.6380866602290967,4.848851122481383,4.818276758940205,5.117945699500274,5.320215754371565,5.386422551161666,5.419228680336881,5.4891694543774525,5.615313027061381,5.706604704895328,5.758706422010016,8.683645,6.7935796,6.3720913,6.2402477,6.526195,6.613913,6.3083467,6.1626453,6.2563715
9,CD01-1,10,0.046621575457293986,0.041189436175397776,0.041754244009377904,0.03934877331390056,0.038074190011111925,0.035575331155183486,0.034141680968015495,0.03264262957271288,0.029428994469092435,0.028712635858417716,0.5851860319395756,0.5749885264780098,0.5657409947670579,0.5622331876915782,0.5599508035699166,0.5554627089366458,0.5487690731426442,0.5428810818134092,0.5394811089095497,0.5346334400243865,0.5390396199053032,0.5342004499426433,0.5184315157056367,0.5069047210060738,0.5006886221320891,0.49571090130679335,0.4896187945218528,0.4807903932325648,0.4731509790540199,0.46572392555956416,12.551828765967254,13.959611489449019,13.549305182965204,14.28845527677379,14.706834299206243,15.613704522205479,16.07328806266863,16.63104623982936,18.331618821571883,18.62014489581065,2.578063248519,2.557950777133303,2.589030760144254,2.6127016178969797,2.623113927562767,2.6239623501339673,2.625679257353225,2.631038298192213,2.634054969241207,2.6376596938055017,5.026615722054168,4.952084100752029,5.2487658486732,5.423296420855982,5.487087166254546,5.507914240201331,5.545985215551766,5.622190666698722,5.698765129851402,5.734504571879369,9.003741,6.6294804,6.4263663,5.9916954,6.149593,6.1532984,6.131179,6.2523856,6.222882
